city,ota_hotel_id,master_id,name,name_en,address,latitude,longitude,url,rooms_number
Иркутск,home_hotel_apartments_home_wanted_on_piskunov_street,11232250,Апартаменты Home Hotel (Хоум Отель) на улице Пискунова,Home Hotel Apartments on Piskunov Street,"ул. Пискунова, 142/5, Иркутск",52.27141,104.336876,https://ostrovok.ru/hotel/russia/irkutsk/mid11232250/home_hotel_apartments_home_wanted_on_piskunov_street,
Иркутск,hotel_gostinitsa_avtovokzal,13754102,Отель Автовокзал,Hotel Avtovokzal,"улица Октябрьской Революции, 11, Иркутск",52.28977,104.304794,https://ostrovok.ru/hotel/russia/irkutsk/mid13754102/hotel_gostinitsa_avtovokzal,22
Байкальск,gostevoi_dom_margobai,8735570,Отель Маргобай,Hotel Margobaj,"мкр. Строитель, пер. Берёзовый, д. 9, Байкальск",51.524414,104.13655,https://ostrovok.ru/hotel/russia/irkutsk/mid8735570/gostevoi_dom_margobai,14
Шелехов,katantsa_hotel,13328659,Отель Катанца,Katantsa Hotel,"Центральный проспект, д.7, Шелехов",52.205254,104.07976,https://ostrovok.ru/hotel/russia/irkutsk/mid13328659/katantsa_hotel,19
Черемхово,shelest,8664834,Shelest,Shelest,"улица Марата, д. 109, Черемхово",53.136738,103.07335,https://ostrovok.ru/hotel/russia/irkutsk/mid8664834/shelest,
Байкальск,beliy_sobol_parkhotel,8571122,Парк-отель Белый Соболь,Beliy Sobol Park-Hotel,"мкрн. Красный Ключ, д.93, Байкальск",51.510708,104.119865,https://ostrovok.ru/hotel/russia/irkutsk/mid8571122/beliy_sobol_parkhotel,32
Большое Голоустное,wind_lake_guest_house,13437748,Wind Lake,Wind Lake,"2-я Рейдовая улица, д.12, Большое Голоустное",52.027744,105.404976,https://ostrovok.ru/hotel/russia/irkutsk/mid13437748/wind_lake_guest_house,
Хужир,nochleg_i_zavtrak_bb_shambala,10012287,Загородный отель Шамбала,Shambala Country Hotel,"ул Северная, з/у 12А, Хужир",53.19933,107.3538,https://ostrovok.ru/hotel/russia/irkutsk/mid10012287/nochleg_i_zavtrak_bb_shambala,10
Иркутск,hotel_rodina_grand_hotel_spa_irkutsk_5,11200427,Отель RODINA Grand Hotel & SPA Irkutsk 5*,Hotel Rodina Grand Hotel & Spa Irkutsk 5*,"ул. Николая Гаврилова, стр. 2, Иркутск",52.290024,104.26961,https://ostrovok.ru/hotel/russia/irkutsk/mid11200427/hotel_rodina_grand_hotel_spa_irkutsk_5,79
Листвянка,gostevoy_dom_melodiya_baykala,10462241,Гостевой дом Мелодия Байкала,Gostevoy Dom Melodiya Baykala,"Листвянское муниципальное образование, посёлок Никола, Листвянка",51.90274,104.832985,https://ostrovok.ru/hotel/russia/irkutsk/mid10462241/gostevoy_dom_melodiya_baykala,
Иркутск,modul,8585836,Гостиница Комфорт,Komfort Hotel,"улица Трилиссера, д.57 помещ.1, Иркутск",52.273643,104.30933,https://ostrovok.ru/hotel/russia/irkutsk/mid8585836/modul,12
Хужир,aura_living_quarters,13743326,Меблированные комнаты Аура,Aura Living quarters,"Иркутская улица, д.23, Хужир",53.178825,107.312294,https://ostrovok.ru/hotel/russia/irkutsk/mid13743326/aura_living_quarters,
Иркутск,irkutsk_city_lodge,7729360,Отель Иркутск Сити Лодж,Irkutsk City Lodge Hotel,"ул Байкальская, д. 124/3, Иркутск",52.262657,104.309784,https://ostrovok.ru/hotel/russia/irkutsk/mid7729360/irkutsk_city_lodge,4
Листвянка,baykal_shale_guest_house,13431413,Байкал Шале,Baykal Shale,"улица Гудина, д.75, Листвянка",51.850624,104.8825,https://ostrovok.ru/hotel/russia/irkutsk/mid13431413/baykal_shale_guest_house,11
Хужир,gostevoy_dom_holiday_park_on_olkhon,10014649,Holiday park on Olkhon,Holiday Park On Olkhon,"улица Лесная 11/ 2, Хужир",53.190025,107.34185,https://ostrovok.ru/hotel/russia/irkutsk/mid10014649/gostevoy_dom_holiday_park_on_olkhon,
Байкальск,gostevoy_dom_chilla_villa_baikal,10373429,Гостевой дом Chilla_villa_baikal,Gostevoy Dom Chilla_villa_baikal,"1-я Байкальская улица, 26, Байкальск",51.522186,104.12453,https://ostrovok.ru/hotel/russia/irkutsk/mid10373429/gostevoy_dom_chilla_villa_baikal,
Хужир,lada_8,8878913,Отель Гостиница ЛАДА,Gostinitsa LADA Hotel,"улица Таёжная, д.30, Хужир",53.189693,107.34768,https://ostrovok.ru/hotel/russia/irkutsk/mid8878913/lada_8,22
Листвянка,less_guest_house,11308288,Меблированные комнаты Лесс,Less Living quarters,"улица Куликова, д. 102а, Листвянка",51.86491,104.86681,https://ostrovok.ru/hotel/russia/irkutsk/mid11308288/less_guest_house,
Листвянка,parus_18,9996236,Курортный отель Парус,Parus Hotel,"улица Горького, д.93А, Листвянка",51.846233,104.875244,https://ostrovok.ru/hotel/russia/irkutsk/mid9996236/parus_18,17
Куркут,geser_recreation_center,9986958,База отдыха ГЭСЭР,GESER Recreation center,"Ольховский район, Сахюрта, Куркут",53.025204,106.86003,https://ostrovok.ru/hotel/russia/irkutsk/mid9986958/geser_recreation_center,15
Хужир,u_lukomorya_4,10009441,У Лукоморья,U Lukomorya Living Quarters,"посёлок Хужир,Песчаная улица, д.5, Хужир",53.18991,107.33197,https://ostrovok.ru/hotel/russia/irkutsk/mid10009441/u_lukomorya_4,
Иркутск,amurskiy,9079548,Отель Амурский,Amurskij Hotel,"улица Ленина, д.34, Иркутск",52.280666,104.28177,https://ostrovok.ru/hotel/russia/irkutsk/mid9079548/amurskiy,17
Листвянка,bajkalskie_sezonyi,9992857,Отель Парк Байкальские сезоны,Park Baykalskie Sezony Hotel,"Иркутская Область, м.р-н Иркутский, г.п. Листвянское, п Ангарские Хутора, ул Прибрежная, зд. 5а, Листвянка",51.9078,104.81043,https://ostrovok.ru/hotel/russia/irkutsk/mid9992857/bajkalskie_sezonyi,22
Куркут,recreation_centre_baikal_rainbow,6341048,База отдыха Байкальская Радуга,Bajkalskaya Raduga Hotel,"Mestnost Kamyshi-2, Куркут",53.030186,106.851425,https://ostrovok.ru/hotel/russia/irkutsk/mid6341048/recreation_centre_baikal_rainbow,31
Иркутск,the_hotel_on_volzhskaya,11311377,Гостиница на Волжской,The hotel on Volzhskaya,"ул. Волжская, д. 14А, Иркутск",52.26392,104.31354,https://ostrovok.ru/hotel/russia/irkutsk/mid11311377/the_hotel_on_volzhskaya,30
Иркутск,green_hotel_,6518006,Грин Отель,Green Hotel,"улица Лыткина, д. 32, Иркутск",52.267357,104.3167,https://ostrovok.ru/hotel/russia/irkutsk/mid6518006/green_hotel_,22
Иркутск,arena_g_irkutsk,8491921,Отель Арена Иркутск,Arena Irkutsk Hotel,"ул. Желябова, 8А, Иркутск",52.288128,104.28727,https://ostrovok.ru/hotel/russia/irkutsk/mid8491921/arena_g_irkutsk,15
Хужир,eko_baikalwood_hotel,8737003,Отель БайкалВуд,BaikalWood Hotel,"улица Светлая, д.5, Хужир",53.193813,107.3616,https://ostrovok.ru/hotel/russia/irkutsk/mid8737003/eko_baikalwood_hotel,44
Хужир,baykal_khan_hotel_olkhon,6848973,Отель Байкал-Хан Ольхон,Bajkal-Han Olhon Hotel,"улица Ворошилова, д. 18, Хужир",53.19855,107.351166,https://ostrovok.ru/hotel/russia/irkutsk/mid6848973/baykal_khan_hotel_olkhon,40
Хужир,hotel_complex_baikalov_ostrog,8027714,Гостиница Байкалов Острог,Baykalov Ostrog Hotel,"Прибрежная ул., д. 3, Хужир, Хужир",53.18307,107.312225,https://ostrovok.ru/hotel/russia/irkutsk/mid8027714/hotel_complex_baikalov_ostrog,
Новоснежная,baza_otdykha_village_hvoy,11339142,Вилладж Хвоя,Village Hvoya Living Quartets,"улица Ленина, дом 75, Новоснежная",51.4684,104.623375,https://ostrovok.ru/hotel/russia/irkutsk/mid11339142/baza_otdykha_village_hvoy,
Хужир,hotel_khotej,13330760,Отель Хотэй,Khotej Hotel,"Ольхонская улица, 10, Хужир",53.194584,107.36046,https://ostrovok.ru/hotel/russia/irkutsk/mid13330760/hotel_khotej,25
Иркутск,u_istoka_hotel,7675302,Гостиница У Истока,U Istoka hotel,"Ржанова ул., д. 43, Иркутск",52.252934,104.36322,https://ostrovok.ru/hotel/russia/irkutsk/mid7675302/u_istoka_hotel,24
Иркутск,arena_on_sverdlov,10153554,Арена на Свердлова,Arena on Sverdlov,"ул. Свердлова, 39, Иркутск",52.28802,104.288025,https://ostrovok.ru/hotel/russia/irkutsk/mid10153554/arena_on_sverdlov,
Усть-Илимск,gostinitsa_ustilim,7026078,Усть-Илим,Ust-Ilim,"пр-т Дружбы Народов, д. 2, Усть-Илимск",57.955795,102.74813,https://ostrovok.ru/hotel/russia/irkutsk/mid7026078/gostinitsa_ustilim,80
Сарма,recreation_complex_altan,7613629,Парк-Отель Алтан,Park Hotel Altan,"тер. база отдыха Алтан, стр. 1, Сарма",53.08592,106.799416,https://ostrovok.ru/hotel/russia/irkutsk/mid7613629/recreation_complex_altan,21
Нижнеудинск,oktyabrskaya_minihotel,8751925,Октябрьская,Oktyabr'skaya,"улица Октябрьская, д.1 Б, Нижнеудинск",54.907585,99.04532,https://ostrovok.ru/hotel/russia/irkutsk/mid8751925/oktyabrskaya_minihotel,
Усть-ордынский,metelitsa_6,9211770,Отель Метелица,Metelitsa Hotel,"Иркутская обл, Усть-Ордынский, 68-км автотрассы Иркутск-Качуг, Усть-ордынский",52.818523,104.80036,https://ostrovok.ru/hotel/russia/irkutsk/mid9211770/metelitsa_6,5
Листвянка,dream_of_baikal_hotel,6374723,Отель Dream of Baikal,Dream Of Baikal Hotel,"улица Горького, д.105, Листвянка",51.84519,104.87671,https://ostrovok.ru/hotel/russia/irkutsk/mid6374723/dream_of_baikal_hotel,19
Усть-Кут,gloria_20,8854283,Отель Глория,Gloriya Hotel,"ул Л.Толстого, д. 36, Усть-Кут",56.801003,105.7855,https://ostrovok.ru/hotel/russia/irkutsk/mid8854283/gloria_20,14
Байкальск,hotel_kosmos_5,10212636,Отель Космос,Hotel Kosmos,"Гагарина микрорайон, 2а, Байкальск",51.521896,104.15169,https://ostrovok.ru/hotel/russia/irkutsk/mid10212636/hotel_kosmos_5,16
Иркутск,vesta_hotel_3,10669982,Отель Веста,Vesta Hotel,"улица Сурнова, д.30/1, Иркутск",52.31273,104.290436,https://ostrovok.ru/hotel/russia/irkutsk/mid10669982/vesta_hotel_3,27
Хужир,gostevoj_dom_otdyih_na_bajkale,10014826,Отель Отдых на Байкале,Otdyih Na Bajkale Hotel,"улица Горького, 3А, Хужир",53.191357,107.33796,https://ostrovok.ru/hotel/russia/irkutsk/mid10014826/gostevoj_dom_otdyih_na_bajkale,11
Иркутск,yupiter,9987415,Юпитер,Yupiter,"Россия, Иркутская область, Иркутск, ул. Шевцова, д. 35, Иркутск",52.309612,104.30718,https://ostrovok.ru/hotel/russia/irkutsk/mid9987415/yupiter,23
Хужир,olkhon_house_guest_family_house,11278129,Olkhon Family House,Olkhon House Family,"улица Рабочая, д.2, Хужир",53.192245,107.33733,https://ostrovok.ru/hotel/russia/irkutsk/mid11278129/olkhon_house_guest_family_house,
Култук,trakstop_38_2,10669986,Тракстоп 38,Trakstop 38,"Комсомольская 23/3, Култук, Култук",51.713367,103.688156,https://ostrovok.ru/hotel/russia/irkutsk/mid10669986/trakstop_38_2,11
Хужир,khoromy_recreation_camp,13284761,Хоромы,Khoromy Living Quarters,"Северная улица, д. 5/1, Хужир",53.196445,107.35554,https://ostrovok.ru/hotel/russia/irkutsk/mid13284761/khoromy_recreation_camp,
Хужир,zvezda_kochevnika,6761987,Отель Звезда Кочевника,Zvezda Kochevnika Hotel,"Пляжная улица, д.20, Хужир",53.198273,107.35982,https://ostrovok.ru/hotel/russia/irkutsk/mid6761987/zvezda_kochevnika,
Куркут,mir_baykala_hotel,10219071,Отель Мир Байкала,Mir Baykala Hotel,"село Сахюрта, бухта Базарная, Куркут",53.024845,106.85937,https://ostrovok.ru/hotel/russia/irkutsk/mid10219071/mir_baykala_hotel,29
Иркутск,baikal_capsule_hostel,8881125,Baikal Capsule (Байкал Капсула),Baikal Capsule,"ул. Трилиссера, 141В, Иркутск",52.276073,104.33393,https://ostrovok.ru/hotel/russia/irkutsk/mid8881125/baikal_capsule_hostel,
Иркутск,vitim,9291159,Витим,Vitim,"Россия, Иркутская область, Иркутск, ул. Терешковой, д. 2а, Иркутск",52.282036,104.25886,https://ostrovok.ru/hotel/russia/irkutsk/mid9291159/vitim,
Бугульдейка,gostevoy_dom_isiger_baikal,11254237,Гостевой дом ISIGER BAIKAL,Gostevoy Dom Isiger Baikal,"Байкальская ул. 18, Бугульдейка",52.535374,106.0579,https://ostrovok.ru/hotel/russia/irkutsk/mid11254237/gostevoy_dom_isiger_baikal,
Куркут,gostevoy_dom_mandarkhan_obaykal,11306441,"Мандархан, о.Байкал","Mandarkhan, O.baykal","Иркутская область, Ольхонский район, Шара-Тоготское муниципальное  образование, д. Куркут, территория местность Мандархан, Куркут",53.03756,106.82874,https://ostrovok.ru/hotel/russia/irkutsk/mid11306441/gostevoy_dom_mandarkhan_obaykal,
Железногорск-Илимский,komilfo_2,9768630,Отель Комильфо,Komilfo Hotel,"улица Иващенко, д.20, Железногорск-Илимский",56.581577,104.13028,https://ostrovok.ru/hotel/russia/irkutsk/mid9768630/komilfo_2,12
Солзан,na_gornoy_ulitse_5_private_house,13123803,Меблированные комнаты на Горной Улице 7Б,Na Gornoy Ulitse 7B,"улица Горная, д. 7Б, Солзан",51.496643,104.21872,https://ostrovok.ru/hotel/russia/irkutsk/mid13123803/na_gornoy_ulitse_5_private_house,
Мангутай,hotelclub_ice,9679208,Отель Сибирская резиденция Лёд Байкала,Siberian Residence Ice of Baikal Hotel,"Слюдянский район, пос.Мангутай, ул. Байкальская, 1В, Мангутай",51.60353,103.91852,https://ostrovok.ru/hotel/russia/irkutsk/mid9679208/hotelclub_ice,
Харанцы,olkhon_village_guest_house,13166321,Меблированные комнаты Olkhon Village,Olkhon Village Living quarters,"Летняя улица, д. 13, Харанцы",53.222958,107.42975,https://ostrovok.ru/hotel/russia/irkutsk/mid13166321/olkhon_village_guest_house,
Железногорск-Илимский,izumrud_hotel_7,13287135,Отель Изумруд,Izumrud Hotel,"7-й квартал, д.20, Железногорск-Илимский",56.58639,104.12119,https://ostrovok.ru/hotel/russia/irkutsk/mid13287135/izumrud_hotel_7,9
Большое Голоустное,dlya_kompanii_guest_house,13288614,Для компании,Dlya Kompanii,"улица Кирова, д.2Б, Большое Голоустное",52.04681,105.40883,https://ostrovok.ru/hotel/russia/irkutsk/mid13288614/dlya_kompanii_guest_house,
Большое Голоустное,v_russkom_stile_guest_house,13288615,Меблированные комнаты в Русском Стиле,V Russkom Stile Living quarters,"улица Кирова, д.2Б, Большое Голоустное",52.04681,105.40883,https://ostrovok.ru/hotel/russia/irkutsk/mid13288615/v_russkom_stile_guest_house,
Солзан,barnkhaus_guest_house_4,13320876,Барнхаус,Barnkhaus,"улица Восточная, д.4Б, Солзан",51.498707,104.21468,https://ostrovok.ru/hotel/russia/irkutsk/mid13320876/barnkhaus_guest_house_4,
Большая Речка,loft_house_38_guest_house,13330745,Loft House 38,Loft House 38,"51.947037, 104.753515, Большая Речка",51.947037,104.75352,https://ostrovok.ru/hotel/russia/irkutsk/mid13330745/loft_house_38_guest_house,
Иркутск,hotel_aziyayevropa,13393268,Отель Азия-Европа,Hotel Aziya-Yevropa,"улица Ядринцева, 1/7, Иркутск",52.279037,104.336205,https://ostrovok.ru/hotel/russia/irkutsk/mid13393268/hotel_aziyayevropa,19
Иркутск,spektr_2,8854293,Спектр,Spektr,"Россия, Иркутская область, Иркутск, ул. Рабочего Штаба, д. 97/1, Иркутск",52.32121,104.30218,https://ostrovok.ru/hotel/russia/irkutsk/mid8854293/spektr_2,14
Жигалово,lenatour,8752255,Отель  Ленатур,Lenatur Hotel,"улица Советская, д.26, Жигалово",54.812542,105.151405,https://ostrovok.ru/hotel/russia/irkutsk/mid8752255/lenatour,8
Иркутск,rezidentsii_rodina_irkutsk,13678434,Резиденции Rodina Irkutsk,Rodina Irkutsk Residencies,"улица Цесовская Набережная, 8, Иркутск",52.28924,104.26912,https://ostrovok.ru/hotel/russia/irkutsk/mid13678434/rezidentsii_rodina_irkutsk,
Хужир,olkhon_2,13368018,Ольхон,Olkhon,"ул. Байкальская 64/2, Хужир",53.193913,107.35411,https://ostrovok.ru/hotel/russia/irkutsk/mid13368018/olkhon_2,50
Кузнецовка,siberia_9,13369836,Сибирь,Sibir,"Россия, Иркутская область, Жигалово, ул. Калинка, д. 1, Кузнецовка",54.7979,105.22698,https://ostrovok.ru/hotel/russia/irkutsk/mid13369836/siberia_9,
Молодёжный,pekin_hotel,13730320,Отель Пекин,Pekin Hotel,"п. Молодежный, улица Кузнецовой, д.11, Молодёжный",52.25048,104.40946,https://ostrovok.ru/hotel/russia/irkutsk/mid13730320/pekin_hotel,86
Усть-ордынский,maksi_hotel,13793223,Отель Макси,Maksi Hotel,"улица Аптечная, д. 1Б, Усть-ордынский",52.793945,104.727554,https://ostrovok.ru/hotel/russia/irkutsk/mid13793223/maksi_hotel,2
Ушаковское,camping_yelochka_kempinghotel,13868693,Отель Елочка,Yelochka Hotel,"Иркутский р-он, 21 км Байкальского тракта, Ушаковское",52.176395,104.49215,https://ostrovok.ru/hotel/russia/irkutsk/mid13868693/camping_yelochka_kempinghotel,118
Иркутск,baikal_forest_hotel,9825031,Отель Baikal Forest,Baikal Forest Hotel,"улица Советская, д.58/1, Иркутск",52.275658,104.30523,https://ostrovok.ru/hotel/russia/irkutsk/mid9825031/baikal_forest_hotel,156
